timestamp,price_No,price_Yes,d_price_No,d_price_Yes,d_price_Yes_nuclear,d_Country Hourly - Belgium,d_BE Temp (C),d_BE Precipitation (mm),d_BE Wind Speed (km/h),d_pct_BE_actual_load,d_pct_BE_forecast_load,d_pct_BE_forecast_vs_actual_load,d_be_net_export_DE,d_be_net_export_FR,d_be_net_export_GB,d_be_net_export_LU,d_be_net_export_NL,d_gen_pct_biomass,d_gen_pct_energy_storage,d_gen_pct_fossil_gas,d_gen_pct_fossil_oil,d_gen_pct_hydro_pumped,d_gen_pct_hydro_ror,d_gen_pct_nuclear,d_gen_pct_other,d_gen_pct_solar,d_gen_pct_waste,d_gen_pct_wind_offshore,d_gen_pct_wind_onshore
2025-01-03 00:00:00+00:00,0.81,0.19,0.010000000000000009,-0.010000000000000009,-0.010000000000000009,4.8487499999999955,-2.216667,-8.0,2.8114023,-13.316116985285342,-23.7493482957416,-3.4333228058241794,-6361.619999999999,32081.489999999998,330.4399999999987,-975.1299999999999,-16468.619999999995,-0.2112393736229099,-0.004570795962435759,-1.3045921571385914,-0.16672257709488636,-0.4648166075427693,-0.08232549664744793,-7.036360855274694,0.003808068983282911,0.9363696407828623,-0.6979325150687363,4.37782237781367,4.6505602907726455
2025-01-04 00:00:00+00:00,0.8200000000000001,0.18,0.010000000000000009,-0.010000000000000009,-0.010000000000000009,1.586666666666659,0.31666666,0.1,-3.603176,-9.580757203183566,-10.191763781129337,-4.30518855763834,13296.899999999998,-62853.740000000005,3654.5300000000025,-3710.37,39322.20999999999,0.49869441903006084,0.022723205597818513,1.753976425481338,0.2747553024303373,0.17833248333413199,0.15360085219116815,12.160012244043855,0.0005575439426591805,-2.5238318203879677,0.5940089703461426,-8.3187088014362,-4.794120824573327
2025-01-05 00:00:00+00:00,0.8200000000000001,0.18,0.0,0.0,0.0,-68.95083333333332,6.5812497,26.299997,13.291141,1.4266815932375776,6.729069760238426,1.2556299709798546,15724.53,-40631.14,681.6299999999974,2307.31,63389.11,-0.7574929659856608,-0.0839025496181248,-2.612095554584476,-0.2559417975142352,-0.9559258466816716,-0.15251542216363856,-17.266619180287897,-0.04892640839185232,-4.085886684177353,-0.9482416073032938,14.306157286709928,12.86139072999827
2025-01-06 00:00:00+00:00,0.81,0.19,-0.010000000000000009,0.010000000000000009,0.010000000000000009,-13.336666666666659,0.98333406,-21.099998,5.2416306,12.479936888415777,12.77776678773407,1.3937470988883427,-20908.72,52146.22,2632.6500000000015,1467.7600000000002,-34839.6,-0.19556578661729462,0.09010574607488345,-0.38450532041525776,-0.17816332287527348,1.2999169497214411,-0.21746597362041348,-6.128172001540811,-0.019754645191380496,0.7469836908618513,-0.32574554770017095,1.3978575167526373,3.9145086945497845
2025-01-07 00:00:00+00:00,0.81,0.19,0.0,0.0,0.0,40.555416666666666,-5.768751,-0.5000005,-8.96067,-4.864087513224713,-3.0692028087376597,3.1931133798152045,-6476.209999999999,-66.3700000000008,850.2999999999993,1261.9899999999998,-34689.96,-0.2086280550498958,0.009997956322213564,-0.554392059655946,0.09906719412645892,-0.037757975852576786,0.13332975500891714,7.333775568433786,-0.005039567537944573,1.389301211319363,0.49952576045165964,-4.060784966633378,-4.598394820932654
2025-01-08 00:00:00+00:00,0.8200000000000001,0.18,0.010000000000000009,-0.010000000000000009,-0.010000000000000009,30.53125,-1.5124993,7.900001,-7.031514,-0.08309971758060364,-5.783961319600528,-2.3229042902018993,15247.589999999998,-35809.25,-2092.029999999999,-354.7800000000002,-20169.370000000003,0.14110409247608224,0.0673809912307165,0.5308359344729627,0.0834003458896374,0.19262057459233617,0.09848188584539375,15.741671159385469,0.06502559004425905,0.432205522907132,0.570425545245612,-9.004950106545161,-8.918201535544428
2025-01-09 00:00:00+00:00,0.8,0.2,-0.020000000000000018,0.020000000000000018,0.020000000000000018,-4.744166666666672,-1.0250001,-1.499999,2.0112638,-4.066618728764137,-1.6678057270525848,0.04323706596751631,13805.57,-18845.499999999993,-8983.51,-2099.6299999999997,17841.510000000002,-0.5154434876800422,0.08654974280851985,-1.354317281687461,-0.279928210852065,0.40751802723344066,-0.12770377921536613,-1.3582256553110597,0.01556803882703195,-0.9690890435763899,0.16397565868722097,6.257085104219577,-2.3259891134534136
2025-01-10 00:00:00+00:00,0.8,0.2,0.0,0.0,0.0,7.782499999999999,-1.70625,-11.200002,-3.706748,1.0645923448140748,0.48831632290970983,-0.5293441541975419,-25723.39,50509.83999999999,8869.28,2318.82,-26570.619999999995,0.22344015907704184,-0.12602479236016606,0.3821582337381342,0.07607830385306402,-0.5167591088452144,-0.02595526820039995,4.96018429966999,0.014664275273801236,6.824842401435527,0.5664030703167406,-11.00685563644572,-1.372175937512802
2025-01-11 00:00:00+00:00,0.8,0.2,0.0,0.0,0.0,-4.578749999999999,-0.39375055,0.0,-3.0279498,-6.565135622278251,-8.456395476151346,-2.561125855362467,-2535.1100000000006,-7506.879999999997,-1048.6500000000015,1561.6000000000004,-1879.9100000000035,0.9613892808708913,-0.06695978129558655,2.1112301980838613,0.4415318394831711,-1.4023263973664857,0.5642728476309764,5.556699185346176,-0.025513978419102898,-3.360624855965618,0.540689205558345,-1.6421464015154,-3.678241142411208
2025-01-12 00:00:00+00:00,0.8,0.2,0.0,0.0,0.0,2.5925000000000153,2.2187505,0.0,-3.707252,0.43955076472402776,4.166525452397829,1.3343613430913503,18143.07,-36630.47,-4427.43,-5693.580000000001,37964.46,-0.18201158303927567,0.009480069631408627,-0.6265654376888703,-0.1282915155489548,1.4255776596395777,-0.004252539413612366,1.624602563061785,0.01660464677267519,0.00986760763730743,0.01337033596588455,-1.6930470910762594,-0.46533471594167286
2025-01-13 00:00:00+00:00,0.8,0.2,0.0,0.0,0.0,16.737499999999997,-2.1770835,0.0,0.48045635,16.4040039588346,16.345172882138414,1.1008656264794525,9411.27,47154.32,-31307.39,2141.87,12715.349999999999,-0.9038539301048234,0.15327823795163026,-1.704280663233717,-0.36261194283613607,0.6550275797231082,-0.7652102065159805,-9.174671478040182,-0.02776204424676089,8.612142814408836,-0.8034704019841175,4.10021818184181,0.2211938530363341
2025-01-14 00:00:00+00:00,0.81,0.19,0.010000000000000009,-0.010000000000000009,-0.010000000000000009,7.333749999999981,1.2916669,0.0,5.485792,-5.89075323482413,-9.452110769465127,-2.1905935778938734,-26273.34,43920.270000000004,11159.16,-254.66999999999996,-16446.230000000003,1.197688534960099,-0.05600263651901605,4.287266414207293,0.47201501199047247,0.11190737182041577,0.2291825012531415,-6.239485228995356,0.01367362811626735,-7.635242446789712,-0.6146522138429282,3.533759430058426,4.699889633740872
2025-01-15 00:00:00+00:00,0.81,0.19,0.0,0.0,0.0,49.69416666666666,3.5062497,0.3,-4.939753,-7.991245763285848,-3.823715836323538,1.8505518180433778,26539.5,-50372.96,-14403.48,2579.65,18714.870000000003,0.5581660077291817,-0.0351976085054988,2.1496058920811496,0.3031514094342953,-0.5627527402524066,0.16391614188911274,13.816518292381453,0.03657333561440741,-4.510502518407705,0.8307885208692296,-8.298549161408252,-4.45171757142497
2025-01-16 00:00:00+00:00,0.8,0.2,-0.010000000000000009,0.010000000000000009,0.010000000000000009,-44.60708333333332,-0.94166636,-0.3,0.42333174,3.119099199964781,-0.2637704983768918,-1.5141276124729708,4831.990000000002,-7477.190000000002,1596.210000000001,-2860.5,1881.4400000000005,0.05081158866617841,-0.08308293822673535,0.08076064891875312,0.013443719965184009,0.06442097699651717,0.018862822783218047,-0.9503577382386226,-0.007528581121051037,0.7861582970273115,0.2616975487468709,0.3231762855285415,-0.5583626310461288
2025-01-17 00:00:00+00:00,0.8,0.2,0.0,0.0,0.0,2.076666666666682,-2.7166667,0.0,-1.8473802,1.2546479776814667,1.471563243879348,-1.2642020598321535,-141.61000000000058,6203.9000000000015,-5505.630000000003,1607.08,1446.829999999998,0.014539393786921373,0.11454068545060059,0.153921227736884,0.014822760692092984,0.4127522102159027,0.0406589528559822,-1.157622697104216,-0.004866997960206482,0.2252669563953611,-0.13563514397281828,0.7376280701914091,-0.4160054182879252
2025-01-18 00:00:00+00:00,0.8,0.2,0.0,0.0,0.0,-10.306666666666672,-0.6125,0.0,2.2782874,-8.687789691049751,-7.013036196278444,0.3718997236409005,-3095.09,13453.029999999997,10118.450000000003,-284.15999999999985,-10901.96,0.49346163169381674,-0.10852080606230002,0.5761176517561264,0.2766386330626658,-1.5347493125418978,0.057360572000898724,0.8908221617482468,-0.0053215238778958895,-1.298649418150735,0.5041169470451665,-0.00130516885303944,0.15002863217893847
2025-01-19 00:00:00+00:00,0.8,0.2,0.0,0.0,0.0,-4.727916666666658,-0.5208335,0.0,-2.282948,0.2442488626776207,2.5361097484629775,2.7515601952843194,-12792.53,-1167.5999999999985,17209.699999999997,1802.6799999999998,-7303.880000000001,0.07579084381377355,-0.03246819621892533,-1.320815474075184,-0.10778730163079575,-0.21046014355413822,0.07464621478780298,1.682883127484061,-0.0038815236197411174,0.6271950204833523,0.06311414119928482,-0.3969754396336146,-0.4512412690358727
2025-01-20 00:00:00+00:00,0.81,0.19,0.010000000000000009,-0.010000000000000009,-0.010000000000000009,82.30250000000001,0.7416668,0.6,1.5014844,23.309427490731284,14.449680015274192,-5.302100159121991,11978.490000000002,-19057.85,-8895.45,998.0099999999998,-896.5200000000004,-0.22581809407256426,0.13829788503075563,1.7353552258217633,-0.024462861915742762,2.4336612726408666,-0.017452517603639195,-8.409613733854556,0.017326729657848483,0.3868731195925661,-0.011839121262547714,3.73688015770006,0.240791938265192
