timestamp,price_No,price_Yes,price_Yes_nuclear,Country Hourly - Belgium,BE Temp (C),BE Precipitation (mm),BE Wind Speed (km/h),pct_BE_actual_load,pct_BE_forecast_load,pct_BE_forecast_vs_actual_load
2025-01-30 00:00:00+00:00,0.81,0.19,0.19,128.77666666666667,5.014584,9.200002,9.305169,4.113619157008008,1.1818625720150466,-0.44284615029897
2025-01-31 00:00:00+00:00,0.79,0.21,0.21,138.03708333333333,2.7395833,0.0,9.472591,0.39214290414446573,0.2808462373208531,-0.5532171321446011
2025-02-01 00:00:00+00:00,0.8,0.2,0.2,133.25958333333332,1.4645833,0.0,6.8993554,-6.882079278128527,-8.977054696396081,-2.790579864461429
2025-02-02 00:00:00+00:00,0.8,0.2,0.2,135.51250000000002,0.6520833,0.0,4.8149743,-1.36700811281264,-2.7059579872715456,-4.11020465122216
2025-02-03 00:00:00+00:00,0.8,0.2,0.2,151.82666666666668,1.63125,0.0,7.939918,12.363307664592904,14.655724630212141,-2.1538774634941027
2025-02-04 00:00:00+00:00,0.8,0.2,0.2,140.97166666666666,1.74375,0.0,13.304583,-0.2881892103576589,-0.025050149481198325,-1.8956619462874413
2025-02-05 00:00:00+00:00,0.8049999999999999,0.195,0.195,146.32708333333332,3.4291668,0.0,8.645593,-0.03349666106035043,-1.315227975472788,-3.1535173074658696
2025-02-06 00:00:00+00:00,0.81,0.19,0.19,142.90125,3.8375003,0.3,11.751065,-0.28137270758951116,1.8082064470674286,-1.124123232046581
2025-02-07 00:00:00+00:00,0.81,0.19,0.19,132.53416666666666,3.3812501,0.0,18.220888,-0.5357849442758966,-0.7758167359579571,-1.362735217688349
2025-02-08 00:00:00+00:00,0.81,0.19,0.19,131.26166666666668,6.3958335,0.0,9.356036,-11.430147768213782,-10.325121253732462,-0.13210436357868893
2025-02-09 00:00:00+00:00,0.81,0.19,0.19,135.40166666666667,4.39375,1.5000001,3.231265,-2.0209220863672606,-3.587722205042587,-1.7291088880847183
2025-02-10 00:00:00+00:00,0.81,0.19,0.19,157.39708333333334,2.5979166,7.7999997,13.318124,13.949874520339334,15.727217016368279,-0.19632061928618327
2025-02-11 00:00:00+00:00,0.81,0.19,0.19,152.57500000000002,3.0583332,13.500002,11.575854,2.1034214184796785,0.7795789943659592,-1.490345275965499
2025-02-12 00:00:00+00:00,0.8200000000000001,0.18,0.18,155.0075,3.4833336,0.4,6.5061054,-1.0738704318004166,0.054804039143663275,-0.3664224770665192
2025-02-13 00:00:00+00:00,0.81,0.19,0.19,162.39374999999998,1.2770835,0.4,7.970815,-1.0846943528781794,1.1921463192173354,1.9269514363688733
2025-02-14 00:00:00+00:00,0.86,0.14,0.14,161.72416666666666,-0.36875,0.0,7.822656,-4.821191018371085,-0.593403894464839,6.4544871081471555
2025-02-15 00:00:00+00:00,0.855,0.14500000000000002,0.14500000000000002,129.52416666666667,0.5,0.2,8.354589,-0.9361702905076319,-8.944082858030155,-2.150855807449925
2025-02-16 00:00:00+00:00,0.85,0.15,0.15,129.3658333333333,0.18749999,0.5,12.156512,-3.1985096371533905,-2.8669190511116383,-1.8156765148081178
2025-02-17 00:00:00+00:00,0.86,0.14,0.14,149.09916666666666,-0.7250001,0.0,9.667269,13.999876780440346,12.077809100225778,-3.471089838088126
2025-02-18 00:00:00+00:00,0.85,0.15,0.15,129.32500000000002,-0.3395835,0.0,11.185274,0.5907681953876365,1.3933215205484961,-2.700943638646458
2025-02-19 00:00:00+00:00,0.859,0.141,0.141,118.04583333333333,2.841667,0.0,10.681055,-1.17502365790485,-0.5790794253543008,-2.114201161011675
2025-02-20 00:00:00+00:00,0.84,0.16,0.16,97.51583333333333,8.529166,0.0,15.131183,-5.587294283529475,-1.9844404921600667,1.621188252859862
2025-02-21 00:00:00+00:00,0.84,0.16,0.16,78.68958333333333,13.51875,0.5,16.753826,-4.928182512937207,-7.579696237043598,-1.2129847169492392
2025-02-22 00:00:00+00:00,0.84,0.16,0.16,81.04041666666667,10.5875,2.0,15.743949,-7.994334829938287,-7.756756542686238,-0.9578955346656426
2025-02-23 00:00:00+00:00,0.85,0.15000000000000002,0.15000000000000002,79.29,9.872916,0.0,15.420585,-2.9667725035170456,-2.264600027854091,-0.2411859962777374
2025-02-24 00:00:00+00:00,0.86,0.14,0.14,87.33458333333334,10.345834,1.4000001,19.533146,8.995316580789293,14.661630905499434,4.94495240432411
2025-02-25 00:00:00+00:00,0.85,0.15000000000000002,0.15000000000000002,124.34875,8.339583,6.8,10.390658,1.5730276645438357,0.5931089780802923,3.9325033095638506
2025-02-26 00:00:00+00:00,0.84,0.16,0.16,119.90458333333333,6.6208344,4.2,15.211091,-0.17543944052660354,0.5874595175530128,4.726796798471677
2025-02-27 00:00:00+00:00,0.86,0.14,0.14,119.96791666666667,4.9916663,2.1,15.532582,1.7427377691727308,-0.6206074072107826,2.294135996545066
2025-02-28 00:00:00+00:00,0.855,0.14500000000000002,0.14500000000000002,121.94875,5.0291667,0.4,11.433987,0.08553793335879245,-2.5863230826181582,-0.4366852567133095
2025-03-01 00:00:00+00:00,0.85,0.15,0.15,115.95291666666667,2.8041668,0.0,9.305267,-8.129049032695745,-5.71540242003733,2.17905622462502
2025-03-02 00:00:00+00:00,0.85,0.15,0.15,89.43833333333333,3.4958334,0.0,7.414706,-2.3216742423705083,-1.67215850300525,2.8584997422796743
2025-03-03 00:00:00+00:00,0.84,0.16,0.16,112.36083333333333,4.1958337,0.0,3.6423278,12.559646326706986,10.658823344876733,1.1215024562433173
2025-03-04 00:00:00+00:00,0.85,0.15,0.15,107.63958333333333,5.570833,0.0,5.1377597,-1.6113198095128456,0.9422467450724392,3.7459963118549933
2025-03-05 00:00:00+00:00,0.83,0.17,0.17,86.09708333333333,7.9125,0.0,6.9155555,-2.022681591537945,-1.8261186755405112,3.9541323977305254
2025-03-06 00:00:00+00:00,0.85,0.15,0.15,84.48041666666667,10.168751,0.0,11.688773,-2.310987971094469,-2.3587722387414023,3.9032835665024246
2025-03-07 00:00:00+00:00,0.84,0.16,0.16,91.75666666666666,11.195832,0.0,11.04974,-3.892415577736541,-3.851953497161431,3.9470277002974896
2025-03-08 00:00:00+00:00,0.83,0.17,0.17,73.07291666666667,11.808333,0.0,10.552131,-8.40772993430603,-9.164750359403994,3.087893812242193
2025-03-09 00:00:00+00:00,0.83,0.17,0.17,68.59,11.306249,0.0,8.516312,-2.7396960889811695,-2.500389573809847,3.3415389648126403
2025-03-10 00:00:00+00:00,0.83,0.17,0.17,105.36583333333334,10.166667,0.0,5.0331254,14.344134944179965,13.778414362761726,2.830254013150091
2025-03-11 00:00:00+00:00,0.84,0.16,0.16,113.18583333333333,5.529167,0.3,9.331749,4.487537366070171,2.5513620716281826,0.9247885159212599
2025-03-12 00:00:00+00:00,0.84,0.16,0.16,117.54583333333333,3.7958336,1.6999999,6.6068544,0.5334545858975304,0.9421384018712731,1.3350631639667876
2025-03-13 00:00:00+00:00,0.84,0.16,0.16,123.3075,3.0250003,2.3,6.288515,2.0890681025366176,1.2426396204262558,0.49488619602457984
2025-03-14 00:00:00+00:00,0.83,0.17,0.17,119.4525,2.79375,0.0,9.062969,0.24352138887098196,-1.8644591687840273,-1.6183802107209044
2025-03-15 00:00:00+00:00,0.835,0.165,0.165,90.80166666666668,2.7208335,0.0,14.449749,-10.129181154362211,-7.1507915902038865,1.642063985171749
2025-03-16 00:00:00+00:00,0.84,0.16,0.16,73.02416666666666,4.089584,0.0,12.601558,-5.760910682954989,-3.1991798333282473,4.405032227092742
2025-03-17 00:00:00+00:00,0.83,0.17,0.17,107.67541666666666,5.1229167,0.1,11.769677,13.925984876200692,10.433874723631265,1.2047625659108663
2025-03-18 00:00:00+00:00,0.835,0.165,0.165,84.50958333333334,4.5729165,0.0,12.682585,-0.8818828657986111,1.4386388596580035,3.574136168275621
2025-03-19 00:00:00+00:00,0.84,0.16,0.16,93.89708333333334,9.483333,0.0,8.96255,-1.638812871785389,-2.0490474545155624,3.142159961265767
2025-03-20 00:00:00+00:00,0.84,0.16,0.16,88.41875,11.618748,0.0,7.3125987,-2.7939016131839356,-1.8236251149937877,4.171688102440063
2025-03-21 00:00:00+00:00,0.84,0.16,0.16,59.803333333333335,13.447918,0.0,12.189771,-12.75296832715208,-2.3479841476863994,16.595088026445094
2025-03-22 00:00:00+00:00,0.84,0.16,0.16,44.343333333333334,13.806249,0.1,10.820016,2.4948560234447914,-11.43046645092669,0.7540569475333214
2025-03-23 00:00:00+00:00,0.84,0.16,0.16,71.21458333333332,11.704166,0.0,8.90364,-4.274057198549097,-3.453522914639273,1.6176907290247788
2025-03-24 00:00:00+00:00,0.838,0.162,0.162,121.11458333333333,10.168749,0.1,6.554546,4.103659268672821,16.07706651658207,13.30517609926134
2025-03-25 00:00:00+00:00,0.836,0.164,0.164,107.9375,8.810416,0.6,8.283062,5.758584885887119,0.7557282139803112,7.945331725195737
