simulation,scenario,elec_step_0,elec_step_1,elec_step_2,elec_step_3,elec_step_4,elec_step_5
2812,N:0|U:0,78.085,99.16514635861648,50.661445463875324,26.197246134062933,15.63154794165422,34.07317833909513
2813,N:0|U:1,78.085,84.48889392248824,54.55147943047814,48.58134805207548,42.755380333300025,39.69827491522103
2814,N:0|U:0,78.085,120.99735775794008,70.32107695141951,22.16048330546567,14.046192886328663,21.096263196195668
2815,N:0|U:0,78.085,96.71097367474324,56.10138502412117,52.75883539136462,59.59878753664717,51.44464358086945
2816,N:0|U:0,78.085,58.60174422112544,35.5423224152686,47.96203911127349,52.74370910827623,68.33704333913083
2817,N:0|U:1,78.085,106.79244694581719,40.45730435988722,55.321550742031754,73.6541283861671,62.75652530712487
2818,N:0|U:0,78.085,146.44015082126558,48.67799581441599,11.169130354011596,14.184780588426142,9.744999405697735
2819,N:0|U:0,78.085,97.28516580067203,-1.7012684221158503,-1.1562789490477527,-0.6271615255989619,-0.3869892985625701
2820,N:0|U:0,78.085,108.38281845682754,70.42482373751804,30.45235218187854,10.74251127594813,10.722174569677579
2821,N:0|U:0,78.085,99.13916426608658,64.42287486281961,43.43947270580042,54.75029611614658,57.93534325173875
2822,N:0|U:0,78.085,83.21248470515347,77.90047510181486,56.92170955496546,46.17180104610227,40.823453164543196
2823,N:0|U:0,78.085,466.74348475045497,635.0043032920647,-84.05251818287495,-106.6594101754627,-64.81056939618304
2824,N:0|U:1,78.085,71.24024527344127,68.55714901602688,37.57605127789263,38.95030268044083,16.158083913016224
2825,N:0|U:0,78.085,76.10118372493675,25.132455659418333,8.667951525087666,8.605778748209184,7.742791551921961
2826,N:0|U:0,78.085,66.60660607214997,8.220312185101323,4.52384949719385,3.5297186091840693,5.324275217380534
2827,N:0|U:0,78.085,94.32944594449576,59.83340297821741,61.38626665079123,64.17039455928781,47.67535491128131
2828,N:0|U:0,78.085,140.21102882736,107.11897745602293,63.6770659069341,44.4763897427016,49.05921226941322
2829,N:0|U:0,78.085,56.97516081438301,62.5922839206339,67.94258926116126,59.73027661352549,138.27021406734212
2830,N:0|U:0,78.085,60.88077081141863,18.168840626172965,10.913952555622659,10.668302407538512,6.907463591457343
2831,N:1|U:0,78.085,48.56071836233165,47.46233682344584,15.262710016632997,8.831825955840348,4.062921824269121
2832,N:0|U:0,78.085,91.56997500594264,40.538537118578844,26.60681315036099,23.494418680572814,17.683514795734983
2833,N:0|U:0,78.085,92.76629064955294,37.47197174216133,27.88290948896218,28.716969074549343,38.40550719929927
2834,N:0|U:0,78.085,82.02466866517636,80.39397765127585,26.243633892312555,17.27842772037215,26.606091177932957
2835,N:0|U:0,78.085,84.55077146219614,156.64048058375585,223.21013374289865,143.58006514762087,265.38414733303307
2836,N:0|U:0,78.085,94.27685705357953,77.74080112963547,30.98430789921036,28.2812094345067,23.258997032355673
2837,N:0|U:0,78.085,94.00899239275722,55.98195704370946,29.79923606974031,38.8092335572767,23.217610339397403
2838,N:0|U:0,78.085,71.55193620892878,5.680036629503672,3.8221362134705466,2.7599311362150196,5.2920080052520255
2839,N:0|U:0,78.085,79.00701107619463,89.77955660855872,146.23480009657894,161.5481977109367,92.97465298314955
2840,N:0|U:0,78.085,136.46876419542,91.93866858492092,58.552247921501476,48.49308486043975,61.310883621251975
2841,N:0|U:0,78.085,82.04736606548184,71.24995273757978,26.472169925564177,20.99115972257074,16.56371092558
2842,N:0|U:0,78.085,98.31259159223791,39.412809778389885,30.680624011951103,32.99339250922944,24.1554953135023
2843,N:0|U:0,78.085,86.21131798459214,38.751444199014436,15.64722859225186,29.20402196231094,68.00408228035067
2844,N:0|U:0,78.085,194.452247945274,49.428120607694396,41.69496431107722,36.0569896968181,22.150329383832865
2845,N:0|U:0,78.085,122.05547106749319,139.6955187128042,133.94732654451084,216.5218546470229,264.0541648236836
2846,N:0|U:0,78.085,89.67948258480469,49.48641399213187,41.58703601754114,52.8373641458208,49.55432129578365
2847,N:0|U:0,78.085,112.94514845450809,115.73188614978474,55.773331241215004,34.43268105221553,39.003020226613664
2848,N:0|U:0,78.085,79.01196486679136,34.144040737136585,22.551423674527737,47.871623995766036,53.80368899688339
2849,N:0|U:0,78.085,106.56029346879829,108.46513677444263,49.974703897449075,22.595144111288448,12.187019463779931
2850,N:0|U:0,78.085,131.14957363546324,95.8748025278397,46.37241732015311,91.90525901374465,83.40114041487566
2851,N:0|U:1,78.085,120.80853546813103,78.61907241196134,44.94183610637611,13.931395433608783,30.36067221536617
2852,N:0|U:0,78.085,75.58433728954931,44.02124086205055,18.431222801123717,19.057213596453174,27.704366158735365
2853,N:0|U:0,78.085,96.03185215259619,54.087379968730474,45.54477488154701,40.99297866544086,31.52680380360557
2854,N:0|U:0,78.085,105.9458708472501,83.8194466396061,38.975145950421975,27.875029406147,30.446583341241443
2855,N:0|U:0,78.085,99.94638844829431,334.33172498540193,103.27571119545678,138.1145779928449,81.48569141350663
2856,N:0|U:0,78.085,466.74348475045497,231.10521976325077,76.74966301598417,81.33978352184383,79.23482965144198
2857,N:0|U:0,78.085,82.69213462757355,91.89522149954685,101.82434029698115,96.5193142311088,111.44279798395833
2858,N:0|U:0,78.085,86.84690988544553,65.86591691216961,16.750366784710554,17.55153564045515,15.736837479780833
2859,N:0|U:1,78.085,82.84579334551056,55.778175691731605,44.21385793731643,34.75895564107815,20.536683333648533
2860,N:0|U:0,78.085,-396.65925838209677,-202.2036699386728,-122.73859033305169,-59.65893388656342,-52.08382230490917
2861,N:0|U:0,78.085,98.18802725122238,96.90898960152906,18.851812083868168,10.593788435245909,8.98169422173659
2862,N:0|U:0,78.085,244.1899112251344,103.19070965182436,63.85302330639044,29.5377653239781,29.39183984378139
2863,N:0|U:0,78.085,84.55077146219614,43.02476320816335,35.11345211588413,28.03983195588796,158.6786506465684
2864,N:0|U:0,78.085,101.98156566560485,73.01532285201392,33.89891894948352,41.98780830337984,23.77584199272189
2865,N:0|U:0,78.085,92.76629064955294,75.66451324251479,38.170450260315754,29.62481644362035,28.00573608023338
2866,N:0|U:0,78.085,97.13178300119421,54.432429774548744,54.5146358768632,81.87602319173857,53.35366930976852
2867,N:0|U:0,78.085,95.22696184288228,52.341633889781654,31.678088564442177,41.97298021118665,26.443402380553398
2868,N:0|U:0,78.085,101.98156566560485,116.86971176751233,140.09620602773614,125.60155824102303,290.3951897075964
2869,N:0|U:0,78.085,89.67948258480469,50.49256139748821,51.46628266632622,10.666263682752751,14.490371245660956
2870,N:0|U:0,78.085,77.04447571159382,48.3083493782987,38.187182683697834,22.117040158741418,18.696807068236595
2871,N:0|U:0,78.085,95.58731296572283,55.84750755256754,71.48288760622435,57.940736932458,48.55788819931616
2872,N:0|U:0,78.085,91.157178452971,63.36699664080435,67.43818803261603,75.98080192801613,59.71889392011733
2873,N:0|U:0,78.085,41.94967529091554,48.246396382439755,30.403141621985657,23.593998998331095,18.08686998282134
2874,N:1|U:0,78.085,76.33847830846393,60.71628667268795,99.49462240717799,87.86944791110788,100.230370964724
2875,N:1|U:0,78.085,117.13067070213488,34.51767912122147,56.854104961169774,41.22495489770197,27.238369138389302
2876,N:0|U:0,78.085,139.2495558013947,57.045100002385865,38.737658960854525,31.66286625935952,47.62837167327895
2877,N:0|U:1,78.085,110.26320419333877,181.54852835257293,413.2363567982992,336.63371121357847,166.08614007399296
2878,N:0|U:0,78.085,94.23654711851593,40.261633962698674,28.290897815133512,35.66937584367611,43.63875833119912
2879,N:0|U:0,78.085,244.1899112251344,100.13950051583637,56.23905938329992,61.4074248810428,46.72135413490883
2880,N:0|U:0,78.085,72.82751112028461,58.84809417104242,40.067787142297114,45.73722133869732,47.88016170227834
2881,N:0|U:0,78.085,103.2172897011221,106.44737068485213,94.28615678887667,72.7162085808827,55.752793499982
2882,N:0|U:0,78.085,141.9074886824275,209.18696066715285,116.35723121434003,14.385772013725088,11.501326610055889
2883,N:1|U:0,78.085,76.63663867481365,50.0128301979792,15.333258512789936,22.44120380596124,27.762161134332676
2884,N:0|U:0,78.085,107.8704942320601,142.20048080979993,53.62100343838428,35.508244891449245,82.78856490149983
2885,N:0|U:0,78.085,129.20816109237649,131.43758780528324,190.97291004745531,-1031.9188590911149,-870.6938997585248
2886,N:0|U:0,78.085,40.2003845822001,25.757365229178276,-3.522953783121897,-0.7375626699622545,-0.6593595257043888
2887,N:0|U:0,78.085,63.043375853250716,25.810909256801786,8.571726574944785,5.879843631123307,5.524965941724794
2888,N:0|U:0,78.085,105.90371513628803,59.39515511054039,53.67748436144781,33.87876207013718,54.02543737138093
2889,N:0|U:0,78.085,122.05547106749319,89.17741392975101,59.05137896895419,41.25984654738795,65.98926763772913
2890,N:0|U:0,78.085,63.043375853250716,68.14665915836642,17.93604012336619,8.734598296277417,4.880574806715514
2891,N:0|U:0,78.085,153.38944221218745,99.4205242142309,34.48577569534456,43.51508241782721,40.04575716259303
2892,N:0|U:1,78.085,84.57031016139291,53.894865221676845,42.08740774910514,39.73189112888986,27.543643415154257
2893,N:0|U:0,78.085,75.23237401202812,103.99740773907514,30.05314224782173,14.133999357320745,19.336628490055055
2894,N:0|U:0,78.085,110.26320419333877,153.0008129690209,88.91043028772765,93.6086767081799,82.83655085676088
2895,N:0|U:0,78.085,115.5260555058551,63.448275583441735,50.587856226236475,39.558583089387966,35.25457313106554
2896,N:0|U:0,78.085,93.8662962882927,36.42346611364459,71.21991543416517,66.67534232158329,59.0008075746397
2897,N:0|U:0,78.085,77.10163143191525,14.898033609210856,9.497272014588717,10.379964576653688,5.859343231354225
2898,N:1|U:0,78.085,120.80853546813103,67.47836601624793,63.588109813365676,67.07373960967247,69.90154786218562
2899,N:0|U:0,78.085,88.41147823676853,49.32927657635976,44.83751007864499,41.93477590799517,37.86147001269327
2900,N:0|U:0,78.085,78.77562522172772,85.67419079432632,66.22712814242858,72.81435730425758,93.58177724777438
2901,N:0|U:0,78.085,110.26320419333877,66.61474919528858,68.0374482518937,65.88364093759866,44.61974708206832
2902,N:0|U:0,78.085,102.05628132791892,45.66565869192427,28.663462544193248,27.476148455805927,-5.699266257811009
2903,N:1|U:0,78.085,104.60325377493984,113.95018350184051,103.72059607360895,76.37465325935665,110.19840623481893
2904,N:1|U:0,78.085,130.23460864708085,95.90146608402908,48.543871993981185,46.055529869623264,53.16484755899811
2905,N:0|U:0,78.085,113.36414135663445,78.98565318443963,57.715559423981354,61.93178524621171,39.24380220349675
2906,N:0|U:0,78.085,206.29796184197605,87.65742745475067,66.82473429189305,58.22531874444426,128.5398787202006
2907,N:0|U:0,78.085,99.72444952029876,28.707400629330028,28.254445475295807,31.775712038445242,29.551612035219478
2908,N:0|U:0,78.085,75.58433728954931,47.89902087165276,33.38403524045905,33.04955374171178,19.679713718547536
2909,N:0|U:0,78.085,89.98428620096084,49.47520537842409,23.403588083450106,22.407905555150368,25.553073866809786
2910,N:0|U:1,78.085,147.68237247164657,96.46285947135598,84.33319811986468,22.32422858568235,16.337041635238634
2911,N:0|U:0,78.085,83.37232660228038,49.485220312300264,0.1661401629937455,0.11511733572055519,0.13374040277810748
2912,N:0|U:0,78.085,95.5941835723395,23.497877986883655,17.767054203735203,20.05101544722419,18.361879400070915
2913,N:0|U:0,78.085,103.15343206607008,18.20843071675169,13.161371306136667,22.256478430723647,24.127560385305472
2914,N:0|U:0,78.085,129.20816109237649,177.33751177277873,145.28309115545414,101.99292182419047,127.63327383023216
2915,N:0|U:0,78.085,68.64910093527689,37.838605462250825,25.42205017859451,33.70627729780293,29.99324795833703
2916,N:0|U:1,78.085,66.50779048992057,24.63381267997563,-11.374316022938553,-6.234726363998462,-6.312839142360037
2917,N:0|U:0,78.085,94.13939290730215,79.03334501812616,74.06461344715042,48.75907699368234,55.09335925207501
2918,N:0|U:0,78.085,125.18294180277483,70.87910657950944,30.46194032243629,16.20221217440477,12.023328240749317
2919,N:0|U:0,78.085,96.86974850898135,48.31077038535263,26.758101386110525,23.240128270585522,20.15643815653719
2920,N:0|U:1,78.085,69.28656512479827,72.81497034024322,68.70511898179261,23.562246475890475,22.09839130481781
2921,N:0|U:0,78.085,68.62690269445149,61.03773826110307,7.556313519555766,4.545064349774886,5.2647029007103265
2922,N:0|U:0,78.085,105.70787177538833,154.19572196273754,135.6063464652015,173.52555944718193,222.72323822225357
2923,N:0|U:0,78.085,91.56997500594264,44.93612586164337,18.144424948142234,15.744441244055396,14.942210234208861
2924,N:0|U:0,78.085,81.10023255408272,88.03236055760907,50.60065054756002,79.93931660924319,47.504351667473486
2925,N:0|U:0,78.085,170.60810751685355,113.70299291924186,61.01839676366619,37.79170117005946,23.85011140792957
2926,N:0|U:0,78.085,142.02221433457524,113.1573472772382,54.45109098789394,53.22922183926825,67.07157968198226
2927,N:0|U:0,78.085,112.78168878607774,57.599950023016284,43.284285992252,30.097540451008175,34.16753291149917
2928,N:0|U:0,78.085,91.56997500594264,53.14635474152125,134.31007228635988,139.66408570005893,122.78919456480318
2929,N:0|U:0,78.085,170.60810751685355,97.00841313367684,40.38182789935855,23.932419902076685,13.224913831365619
2930,N:0|U:0,78.085,79.00701107619463,96.85392648110673,45.805401712942405,30.46890328970245,28.815151733223924
2931,N:0|U:0,78.085,83.88229374523378,34.449315328968915,10.017831645904339,13.450442197532036,8.35162262691237
2932,N:0|U:0,78.085,97.13178300119421,82.77756164587858,105.93830814126511,67.2197256840987,63.885212696141664
2933,N:0|U:0,78.085,197.14446753388265,190.93866717140008,177.56459620299444,301.9288472396988,329.9056052283487
2934,N:0|U:0,78.085,88.83549059885975,-13.995214534471309,-9.248559811300414,-11.370153298388068,-5.195267682714102
2935,N:0|U:0,78.085,112.37958789190452,88.23373715213636,86.79838509876409,10.031373968927602,9.628552885431178
2936,N:0|U:0,78.085,106.79244694581719,132.53547413000499,172.70894258775124,206.0828432060636,266.6755701060408
2937,N:1|U:0,78.085,85.57202161843561,42.377749808550625,38.777566625122944,40.06829109681577,41.30344644894033
2938,N:1|U:1,78.085,122.05547106749319,94.64669303392746,48.073077167330894,45.582984282928905,34.41040765625449
2939,N:0|U:0,78.085,106.56029346879829,69.85627723722256,66.22581663048793,72.57080918013975,69.32114203043326
2940,N:0|U:0,78.085,94.23654711851593,59.795492038101585,54.07269544882736,30.72353799927302,27.97462666542733
2941,N:0|U:0,78.085,85.00845709188616,30.04685203414608,13.118274998882102,6.254817886564585,4.532547708179736
2942,N:0|U:0,78.085,147.68237247164657,91.89897800046765,60.79054471195077,34.988930918259136,44.02697515717879
2943,N:0|U:0,78.085,105.70787177538833,191.67158309586904,157.0991654221054,270.49997783649985,195.3919906659603
2944,N:0|U:0,78.085,82.02466866517636,60.65098836284809,43.94463662645456,31.770338634391003,30.275143085329056
