scenario,probability_empirical,avg_terminal_abnormal_return,std_terminal_abnormal_return,q05_terminal_abnormal_return,q95_terminal_abnormal_return,avg_max_drawdown
N:0|U:0,0.8352,-0.29174099062061365,2.3532303653822515,-1.0329055505163784,1.5938905576814186,-0.7533046577782615
N:0|U:1,0.096,-0.3691314901207371,1.2282807791304684,-1.0131278198374387,1.2794007510437788,-0.7489721233764025
N:1|U:0,0.0588,-0.3828345214463825,1.638020369749666,-1.1246272346690513,1.352993501386979,-0.8140018714424826
N:1|U:1,0.01,-0.3956283853923432,1.2894909461139288,-1.0007244049999195,0.938481719774621,-0.7902403915272438
